Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
4738429107,"Feb 5, 2021, 12:57:13 PM",Passeio da Nina 05/02/2021,Walk,,3630,3.62,,,false,,activities/4738429107.gpx,,,3630.0,3074.0,3625.0,11.100000381469727,1.1792452335357666,21.5323429107666,22.83234405517578,7.400000095367432,21.700000762939453,22.200000762939453,-0.035862069576978683,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738707336,"Feb 5, 2021, 2:29:50 PM",Passeio do Elvis 05/02/2021,Walk,,1474,1.67,,,false,,activities/4738707336.gpx,,,1474.0,1391.0,1674.0999755859375,4.599999904632568,1.2035226821899414,4.3423075675964355,4.3423075675964355,9.199999809265137,17.0,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4754144136,"Feb 8, 2021, 9:12:42 AM",Passeio da Sansa 08/02/2021,Walk,,3573,3.99,,,false,,activities/4754144136.gpx,,,3573.0,2889.0,3992.89990234375,8.300000190734863,1.382104516029358,10.626303672790527,10.526304244995117,6.099999904632568,11.100000381469727,20.799999237060547,0.002504445379599929,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759849692,"Feb 9, 2021, 12:38:42 PM",Passeio da Nina 09/02/2021,Walk,,695046,2.93,,,false,,activities/4759849692.gpx,,,695046.0,2492.0,2934.39990234375,3.5,1.1775281429290771,6.026086807250977,6.2260870933532715,7.400000095367432,13.600000381469727,10.300000190734863,-0.006815703585743904,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760126792,"Feb 9, 2021, 2:10:43 PM",Passeio do Elvis 09/02/2021,Walk,,1714,1.76,,,false,,activities/4760126792.gpx,,,1714.0,1477.0,1763.5,3.5,1.193974256515503,6.403695106506348,7.003695487976074,9.300000190734863,17.600000381469727,5.699999809265137,-0.03402324765920639,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764615903,"Feb 10, 2021, 11:05:32 AM",Passeio da Nina 10/02/2021,Walk,,3513,3.23,,,false,,activities/4764615903.gpx,,,3513.0,2934.0,3229.199951171875,14.699999809265137,1.1006134748458862,12.876815795898438,13.276815414428711,7.400000095367432,16.700000762939453,14.5,-0.012386969290673733,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764916066,"Feb 10, 2021, 12:31:17 PM",Passeio do Elvis 10/02/2021,Walk,,2061,1.77,,,false,,activities/4764916066.gpx,,,2061.0,1345.0,1772.800048828125,8.5,1.318066954612732,9.412264823913574,6.812265396118164,8.800000190734863,17.5,17.700000762939453,0.14666065573692322,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774678993,"Feb 12, 2021, 11:06:40 AM",Passeio da Nina 12/02/2021,Walk,,3511,3.12,,,false,,activities/4774678993.gpx,,,3511.0,3017.0,3124.5,9.600000381469727,1.0356314182281494,4.486486434936523,4.886486530303955,7.5,12.0,7.800000190734863,-0.012802048586308956,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774939814,"Feb 12, 2021, 12:32:01 PM",Passeio do Elvis 12/02/2021,Walk,,1849,1.79,,,false,,activities/4774939814.gpx,,,1849.0,1605.0,1794.699951171875,10.699999809265137,1.1181931495666504,11.40194034576416,11.201940536499023,10.0,17.899999618530273,25.799999237060547,0.011143923737108707,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800978015,"Feb 17, 2021, 10:54:33 AM",Passeio da Nina 17/02/2021,Walk,,3690,3.14,,,false,,activities/4800978015.gpx,,,3690.0,3059.0,3139.60009765625,4.5,1.0263484716415405,4.544444561004639,4.544444561004639,7.400000095367432,13.699999809265137,6.300000190734863,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4801314022,"Feb 17, 2021, 12:25:36 PM",Passeio do Elvis 17/02/2021,Walk,,1975,1.78,,,false,,activities/4801314022.gpx,,,1975.0,1525.0,1785.300048828125,5.199999809265137,1.170688509941101,6.193999767303467,8.093999862670898,9.100000381469727,17.899999618530273,4.400000095367432,-0.10642468929290771,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806335210,"Feb 18, 2021, 11:04:51 AM",Passeio da Nina 18/02/2021,Walk,,4021,3.40,,,false,,activities/4806335210.gpx,,,4021.0,3140.0,3400.39990234375,3.9000000953674316,1.0829299688339233,7.619284629821777,7.619284629821777,7.400000095367432,13.699999809265137,43.20000076293945,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806620138,"Feb 18, 2021, 12:39:06 PM",Passeio do Elvis 18/02/2021,Walk,,1739,1.59,,,false,,activities/4806620138.gpx,,,1739.0,1521.0,1594.0,3.799999952316284,1.0479947328567505,7.579329490661621,7.079329490661621,9.100000381469727,17.799999237060547,5.699999809265137,0.03136762976646423,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4811354730,"Feb 19, 2021, 10:58:21 AM",Passeio da Nina 19/02/2021,Walk,,3690,3.48,,,false,,activities/4811354730.gpx,,,3690.0,3236.0,3486.89990234375,7.199999809265137,1.0775339603424072,7.2086381912231445,7.50863790512085,7.400000095367432,13.699999809265137,4.5,-0.00860363058745861,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4811662354,"Feb 19, 2021, 12:30:38 PM",Passeio do Elvis 19/02/2021,Walk,,1907,1.66,,,false,,activities/4811662354.gpx,,,1907.0,1485.0,1668.199951171875,4.199999809265137,1.1233669519424438,6.759554862976074,7.459554672241211,9.100000381469727,17.700000762939453,8.100000381469727,-0.041961394250392914,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834887579,"Feb 23, 2021, 11:10:56 AM",Passeio da Nina 23/02/2021,Walk,,3826,3.66,,,false,,activities/4834887579.gpx,,,3826.0,3135.0,3668.199951171875,6.099999904632568,1.1700797080993652,13.471867561340332,13.171867370605469,7.400000095367432,15.100000381469727,23.899999618530273,0.00817839801311493,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835256693,"Feb 23, 2021, 12:47:16 PM",Passeio do Elvis 23/02/2021,Walk,,1851,2.10,,,false,,activities/4835256693.gpx,,,1851.0,1684.0,2102.699951171875,6.400000095367432,1.2486342191696167,5.754003047943115,7.654002666473389,9.199999809265137,17.799999237060547,4.0,-0.09036001563072205,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4840795581,"Feb 24, 2021, 11:14:08 AM",Passeio da Nina 24/02/2021,Walk,,2841,2.24,,,false,,activities/4840795581.gpx,,,2841.0,2296.0,2243.300048828125,5.800000190734863,0.9770470261573792,4.452777862548828,2.652777671813965,7.5,12.0,5.400000095367432,0.08023893088102341,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4841201774,"Feb 24, 2021, 12:38:43 PM",Passeio do Elvis 24/02/2021,Walk,,1986,2.10,,,false,,activities/4841201774.gpx,,,1986.0,1637.0,2099.89990234375,6.599999904632568,1.2827733755111694,9.307918548583984,10.507918357849121,10.0,17.899999618530273,13.0,-0.05714557692408562,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852350862,"Feb 26, 2021, 10:58:31 AM",Passeio da Nina 26/02/2021,Walk,,3757,3.60,,,false,,activities/4852350862.gpx,,,3757.0,3381.0,3605.199951171875,5.5,1.0663117170333862,6.5083818435668945,6.7083821296691895,7.400000095367432,14.0,7.699999809265137,-0.005547542590647936,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4852643205,"Feb 26, 2021, 12:29:06 PM",Passeio do Elvis 26/02/2021,Walk,,1661,1.70,,,false,,activities/4852643205.gpx,,,1661.0,1569.0,1707.800048828125,7.599999904632568,1.0884640216827393,3.258760690689087,6.258760452270508,9.100000381469727,17.899999618530273,4.800000190734863,-0.17566460371017456,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876384092,"Mar 2, 2021, 11:05:40 AM",Passeio da Nina 02/03/2021,Walk,,3466,2.96,,,false,,activities/4876384092.gpx,,,3466.0,2982.0,2964.800048828125,5.0,0.9942320585250854,4.4782609939575195,4.4782609939575195,7.5,12.0,2.9000000953674316,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876742243,"Mar 2, 2021, 12:35:34 PM",Passeio do Elvis 02/03/2021,Walk,,1725,1.97,,,false,,activities/4876742243.gpx,,,1725.0,1592.0,1978.0,7.199999809265137,1.2424622774124146,5.883426666259766,7.583426475524902,9.100000381469727,17.700000762939453,4.800000190734863,-0.08594539761543274,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4911813780,"Mar 8, 2021, 11:16:00 AM",Passeio da Nina 08/03/2021,Walk,,3692,3.29,,,false,,activities/4911813780.gpx,,,3692.0,2969.0,3294.0,4.099999904632568,1.109464406967163,6.867528915405273,6.867528915405273,7.400000095367432,13.800000190734863,7.900000095367432,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4912128795,"Mar 8, 2021, 12:51:45 PM",Passeio do Elvis 08/03/2021,Walk,,1943,2.18,,,false,,activities/4912128795.gpx,,,1943.0,1677.0,2183.0,5.5,1.3017293214797974,6.011180400848389,8.111180305480957,9.100000381469727,17.700000762939453,3.200000047683716,-0.09619789570569992,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923065748,"Mar 10, 2021, 11:03:03 AM",Passeio da Nina 10/03/2021,Walk,,3354,3.05,,,false,,activities/4923065748.gpx,,,3354.0,2759.0,3053.60009765625,5.699999809265137,1.1067777872085571,4.400000095367432,4.599999904632568,7.5,11.899999618530273,12.5,-0.006549646146595478,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923422182,"Mar 10, 2021, 12:37:01 PM",Passeio do Elvis 10/03/2021,Walk,,1920,1.85,,,false,,activities/4923422182.gpx,,,1920.0,1763.0,1852.800048828125,5.0,1.0509358644485474,10.635358810424805,12.035358428955078,10.0,17.799999237060547,20.700000762939453,-0.07556131482124329,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4933407959,"Mar 12, 2021, 11:02:25 AM",Passeio da Nina 12/03/2021,Walk,,3404,3.27,,,false,,activities/4933407959.gpx,,,3404.0,2947.0,3272.10009765625,4.400000095367432,1.1103155612945557,5.877142906188965,5.67714262008667,7.400000095367432,13.699999809265137,48.5,0.006112282630056143,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4933700837,"Mar 12, 2021, 12:54:18 PM",Passeio do Elvis 12/03/2021,Walk,,496,0.99,,,false,,activities/4933700837.gpx,,,496.0,496.0,995.2000122070312,12.300000190734863,2.0064516067504883,10.698901176452637,13.398900985717773,10.100000381469727,17.5,20.799999237060547,-0.2713022530078888,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950657200,"Mar 15, 2021, 12:23:06 PM",Passeio da Nina 15/03/2021,Walk,,3372,2.62,,,false,,activities/4950657200.gpx,,,3372.0,2794.0,2620.60009765625,6.0,0.9379384517669678,4.354147911071777,4.354147911071777,7.5,12.0,2.700000047683716,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950911314,"Mar 15, 2021, 1:50:14 PM",Passeio do Elvis 15/03/2021,Walk,,1763,1.47,,,false,,activities/4950911314.gpx,,,1763.0,1263.0,1469.300048828125,6.699999809265137,1.1633412837982178,8.52993392944336,9.92993450164795,10.199999809265137,17.899999618530273,24.100000381469727,-0.09528347104787827,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4961666290,"Mar 17, 2021, 12:14:07 PM",Passeio da Nina 17/03/2021,Walk,,3511,3.09,,,false,,activities/4961666290.gpx,,,3511.0,2702.0,3091.0,5.099999904632568,1.1439673900604248,4.5652174949646,4.5652174949646,7.400000095367432,12.0,2.9000000953674316,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4961978901,"Mar 17, 2021, 1:49:20 PM",Passeio do Elvis 17/03/2021,Walk,,1758,1.86,,,false,,activities/4961978901.gpx,,,1758.0,1465.0,1859.4000244140625,5.599999904632568,1.2692149877548218,5.298584938049316,8.09858512878418,9.100000381469727,17.799999237060547,3.299999952316284,-0.15058621764183044,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972125607,"Mar 19, 2021, 11:26:24 AM",Passeio da Nina 19/03/2021,Walk,,3498,4.14,,,false,,activities/4972125607.gpx,,,3498.0,3266.0,4141.0,12.0,1.2679117918014526,20.713621139526367,25.91362190246582,7.400000095367432,17.700000762939453,28.899999618530273,-0.12557353079319,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972416264,"Mar 19, 2021, 12:53:51 PM",Passeio do Elvis 19/03/2021,Walk,,1694,1.47,,,false,,activities/4972416264.gpx,,,1694.0,1252.0,1476.199951171875,3.299999952316284,1.179073452949524,2.751176357269287,2.751176357269287,9.100000381469727,12.0,2.700000047683716,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4977859286,"Mar 20, 2021, 12:03:46 PM",Passeio da Sansa 20/03/2021,Walk,,3751,4.17,,,false,,activities/4977859286.gpx,,,3751.0,3055.0,4175.5,6.300000190734863,1.3667757511138916,13.4143648147583,13.4143648147583,5.0,9.800000190734863,14.300000190734863,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4995456536,"Mar 23, 2021, 11:04:23 AM",Passeio da Nina 23/03/2021,Walk,,3608,3.95,,,false,,activities/4995456536.gpx,,,3608.0,3254.0,3958.5,8.600000381469727,1.2165027856826782,6.082353115081787,6.1823530197143555,7.400000095367432,13.600000381469727,4.5,-0.002526209456846118,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4995768990,"Mar 23, 2021, 12:28:56 PM",Passeio do Elvis 23/03/2021,Walk,,1857,2.10,,,false,,activities/4995768990.gpx,,,1857.0,1725.0,2105.60009765625,7.099999904632568,1.2206376791000366,7.627228260040283,7.127228260040283,9.100000381469727,17.799999237060547,5.199999809265137,0.023746199905872345,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001528889,"Mar 24, 2021, 11:07:59 AM",Passeio da Nina 24/03/2021,Walk,,3610,3.10,,,false,,activities/5001528889.gpx,,,3610.0,2754.0,3099.10009765625,5.5,1.125308632850647,8.2162446975708,8.616244316101074,7.400000095367432,13.699999809265137,3.200000047683716,-0.012906973250210285,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001894939,"Mar 24, 2021, 12:40:40 PM",Passeio do Elvis 24/03/2021,Walk,,1977,1.69,,,false,,activities/5001894939.gpx,,,1977.0,1493.0,1696.699951171875,9.600000381469727,1.1364367008209229,10.521140098571777,12.421140670776367,10.100000381469727,17.799999237060547,20.899999618530273,-0.1119820848107338,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013034114,"Mar 26, 2021, 11:25:26 AM",Passeio da Nina 26/03/2021,Walk,,3407,3.36,,,false,,activities/5013034114.gpx,,,3407.0,3001.0,3364.5,12.600000381469727,1.1211262941360474,13.577709197998047,8.577709197998047,4.099999904632568,13.600000381469727,23.0,0.14861048758029938,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013338744,"Mar 26, 2021, 12:52:58 PM",Passeio do Elvis 26/03/2021,Walk,,1978,1.88,,,false,,activities/5013338744.gpx,,,1978.0,1476.0,1886.199951171875,4.900000095367432,1.2779133319854736,5.8745832443237305,8.174583435058594,9.199999809265137,17.899999618530273,3.9000000953674316,-0.12193828821182251,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036791002,"Mar 30, 2021, 11:24:56 AM",Passeio da Nina 30/03/2021,Walk,,4242,3.60,,,false,,activities/5036791002.gpx,,,4242.0,3705.0,3605.699951171875,4.599999904632568,0.9731983542442322,6.830591678619385,13.730591773986816,7.400000095367432,18.299999237060547,19.399999618530273,-0.19136367738246918,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037136466,"Mar 30, 2021, 1:01:26 PM",Passeio do Elvis 30/03/2021,Walk,,2097,1.94,,,false,,activities/5037136466.gpx,,,2097.0,1924.0,1944.4000244140625,4.699999809265137,1.0106029510498047,3.0999999046325684,2.4000000953674316,9.100000381469727,12.5,3.0999999046325684,0.036000821739435196,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043151840,"Mar 31, 2021, 11:11:44 AM",Passeio da Nina 31/03/2021,Walk,,4068,4.08,,,false,,activities/5043151840.gpx,,,4068.0,3624.0,4082.0,3.700000047683716,1.1263797283172607,6.067096710205078,6.96709680557251,7.400000095367432,13.699999809265137,7.199999809265137,-0.022048015147447586,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043499290,"Mar 31, 2021, 12:49:05 PM",Passeio do Elvis 31/03/2021,Walk,,2081,1.88,,,false,,activities/5043499290.gpx,,,2081.0,1666.0,1881.4000244140625,3.4000000953674316,1.1292917728424072,10.625022888183594,11.125022888183594,9.100000381469727,17.600000381469727,9.800000190734863,-0.026575954630970955,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5054785375,"Apr 2, 2021, 11:09:28 AM",Passeio da Nina 02/04/2021,Walk,,3541,3.11,,,false,,activities/5054785375.gpx,,,3541.0,3111.0,3114.10009765625,5.300000190734863,1.000996470451355,6.077067852020264,6.377067565917969,7.400000095367432,13.600000381469727,11.600000381469727,-0.009633601643145084,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5055144800,"Apr 2, 2021, 12:30:43 PM",Passeio do Elvis 02/04/2021,Walk,"",2037,1.47,,,false,,activities/5055144800.gpx,,,2037.0,1571.0,1473.300048828125,2.9000000953674316,0.9378103017807007,3.179816961288452,4.6798200607299805,10.0,17.700000762939453,8.300000190734863,-0.10181225836277008,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5061399641,"Apr 3, 2021, 12:37:12 PM",Passeio da Sansa 03/04/2021,Walk,,3542,4.05,,,false,,activities/5061399641.gpx,,,3542.0,3042.0,4054.10009765625,3.200000047683716,1.332708716392517,4.233333110809326,4.333333492279053,7.199999809265137,11.600000381469727,8.399999618530273,-0.002466638805344701,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5073316716,"Apr 5, 2021, 11:29:54 AM",Passeio da Nina 05/04/2021,Walk,,3761,3.08,,,false,,activities/5073316716.gpx,,,3761.0,2857.0,3086.89990234375,3.700000047683716,1.080469012260437,4.548275947570801,4.848275661468506,7.400000095367432,13.600000381469727,7.699999809265137,-0.009718487970530987,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5084170190,"Apr 7, 2021, 11:02:57 AM",Passeio da Nina 07/04/2021,Walk,,2983,2.83,,,false,,activities/5084170190.gpx,,,2983.0,2343.0,2838.699951171875,4.199999809265137,1.2115663290023804,5.995238304138184,9.295238494873047,7.400000095367432,16.399999618530273,20.299999237060547,-0.11625039577484131,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5095649593,"Apr 9, 2021, 11:01:34 AM",Passeio da Nina 09/04/2021,Walk,,3726,3.51,,,false,,activities/5095649593.gpx,,,3726.0,3209.0,3517.60009765625,4.5,1.0961670875549316,6.856079578399658,6.856079578399658,7.400000095367432,13.899999618530273,11.100000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102051458,"Apr 10, 2021, 12:40:21 PM",Passeio da Sansa 10/04/2021,Walk,,3772,3.36,,,false,,activities/5102051458.gpx,,,3772.0,2758.0,3368.699951171875,5.400000095367432,1.2214285135269165,7.096235275268555,8.796235084533691,6.400000095367432,10.800000190734863,10.800000190734863,-0.05046457052230835,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5113479263,"Apr 12, 2021, 11:15:05 AM",Passeio da Nina 12/04/2021,Walk,,3938,3.08,,,false,,activities/5113479263.gpx,,,3938.0,2998.0,3080.89990234375,4.5,1.0276517868041992,10.734167098999023,10.634166717529297,7.0,13.699999809265137,32.70000076293945,0.0032458046916872263,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5113735881,"Apr 12, 2021, 12:54:43 PM",Passeio do Elvis 12/04/2021,Walk,,1583,1.74,,,false,,activities/5113735881.gpx,,,1583.0,1399.0,1744.699951171875,7.099999904632568,1.2471051216125488,5.579489707946777,7.179489612579346,9.199999809265137,17.5,3.9000000953674316,-0.09170631319284439,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5124934150,"Apr 14, 2021, 11:04:56 AM",Passeio da Nina 14/04/2021,Walk,,4117,3.82,,,false,,activities/5124934150.gpx,,,4117.0,3119.0,3823.5,8.399999618530273,1.2258737087249756,19.2012939453125,15.001293182373047,7.400000095367432,17.600000381469727,25.0,0.10984700173139572,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125271296,"Apr 14, 2021, 12:21:10 PM",Passeio do Zoé 14/04/2021,Walk,,3535,3.88,,,false,,activities/5125271296.gpx,,,3535.0,3005.0,3883.10009765625,4.599999904632568,1.292212963104248,5.699802398681641,5.599802494049072,7.400000095367432,13.699999809265137,15.399999618530273,0.0025752619840204716,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
