,date,hashtags,content,user,url
112,2022-10-04 11:47:33+00:00,,@IrlanSimoes O Irlan todo trabalhado em estatística e ciência de dados https://t.co/pOIIhXMw12,https://twitter.com/guitoscan,https://twitter.com/guitoscan/status/1577264157203628033
113,2022-10-04 11:34:48+00:00,,"@Anaclaudia_mat Bom para vc. Que estuda Ciencia de dados... Rsrs

https://t.co/6951uAMl24",https://twitter.com/TI_Manoel,https://twitter.com/TI_Manoel/status/1577260945356730368
114,2022-10-04 11:17:54+00:00,,"ciência de dados e back-end são áreas que me atraem muito, por consequência, uma coisa que me atrai muito é performance. Vocês teriam recomendações de livros que foquem em performance?",https://twitter.com/ntimesgurgel,https://twitter.com/ntimesgurgel/status/1577256692433444864
115,2022-10-04 08:41:48+00:00,,"Com a evolução da tecnologia, a Ciência de Dados tem transformado cada vez mais negócios ao redor do mundo. Para compreender a relevância que os especialistas nesta ciência possuem na atualidade, uma pesquisa do Gartner, com mais de 3 mil CIOs, nos

https://t.co/hhjnWs8Rj9",https://twitter.com/BlogdoLago,https://twitter.com/BlogdoLago/status/1577217411782250496
116,2022-10-04 05:24:18+00:00,,só hj eu quis seguir carreira em esg ux design data privacy e ciência de dados mt bom ser eu 🤠🤪,https://twitter.com/bumnelo1,https://twitter.com/bumnelo1/status/1577167706562134016
117,2022-10-04 03:03:11+00:00,,"Uma dica pro pessoal que trabalha com Dados: leiam Data Science para Negócios de Provost e Fawcett. Livro bom, técnico até onde se permite ser um livro generalista e muito bem trabalhado nas informações. 

Ajuda muito a quem quer ter ideia do que pesquisar em Ciência de Dados.",https://twitter.com/BCS_LoL,https://twitter.com/BCS_LoL/status/1577132196346748929
118,2022-10-04 02:55:37+00:00,,A importância da Ciência de Dados na era digital | Amapá Digital https://t.co/kjb3I2BNTx,https://twitter.com/Amapadigital,https://twitter.com/Amapadigital/status/1577130288265560065
119,2022-10-04 02:21:38+00:00,,"@delucca @AluraOnline Eu! Mas nunca fiz os de marketing, faço os de ciência de dados. São muito bons, tanto os conteúdos quanto os professores. Ótima didática, que é essencial (ou pelo menos para a minha forma de aprendizado 😅) em cursos online. A comunidade é boa também, engajada e ajuda bastante.",https://twitter.com/nadilabenedito,https://twitter.com/nadilabenedito/status/1577121737426493442
120,2022-10-04 02:12:51+00:00,,"@digitaaiadressa @cassionline @wmuratori @BrunoEnglerDM @nikolas_dm @cleitinhotmj @RomeuZema Eu tenho credenciais. Sou formado em física, ciência de dados, mestrado em computação e fazendo phd em computação também. Quais são as suas credenciais? Torcedora de futebol ?",https://twitter.com/JGeoffen,https://twitter.com/JGeoffen/status/1577119529670389760
121,2022-10-04 01:52:21+00:00,['nuncaparesdeaprender'],"Espero que meu país promulgue uma nova lei de dados pessoais, a anterior tem 22 anos. Mas ei, agora passei no Curso de Ética e Gerenciamento de Dados para Ciência de Dados e Inteligência Artificial na @platzi
#nuncaparesdeaprender https://t.co/oxtN5ziGZN https://t.co/WfAKriggB3 https://t.co/p8qLD2CZWi",https://twitter.com/ethicsBot_,https://twitter.com/ethicsBot_/status/1577114369200193537
122,2022-10-04 01:47:29+00:00,['NeverStopLearning'],Passei no curso de Ética e Gestão de Dados para Ciência de Dados e Inteligência Artificial na @Platzi! #NeverStopLearning https://t.co/ITZijy94sK https://t.co/bQcdco1rcs,https://twitter.com/ethicsBot_,https://twitter.com/ethicsBot_/status/1577113143481958403
123,2022-10-04 01:06:11+00:00,,"@jgouvea7 @Edvitao1 @m64626122 @aneglchaves não há nada de novo nisso. Pesquisa usa ciência de dados, e a ciência não é infalível, justamente o contrário, é através de falhas como essa que se aprimora e tenta melhorar pras próximas. :) Eu prefiro acreditar na ciencia que tem método, do que em qualquer achismo aleatório.",https://twitter.com/vncsnaka,https://twitter.com/vncsnaka/status/1577102750394916865
124,2022-10-04 01:04:49+00:00,,@sr_sesshomaru Eu gosto mto de ciencia de dados e softwares pra empresa (n sei bem se isso responde a pergunta),https://twitter.com/Manustdy,https://twitter.com/Manustdy/status/1577102404960780289
