,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro,perc_fechamento,perc_max
15023,2022-07-05,S1MF34,SUMITOMO MIT,31.92,31.92,31.92,31.92,10,54260,0.0,-0.0
15031,2022-07-05,S1YY34,SYSCO CORP,229.41,229.41,229.41,229.41,40,963520,0.0,-0.0
15032,2022-07-05,S2CH34,SOCIEDQM CHI,73.88,73.88,73.88,73.88,150,1108200,0.0,-0.0
15044,2022-07-19,S2NA34,SNAP INC,12.7,12.7,12.7,12.7,680,873760,0.0,-0.0
15049,2022-07-19,S2TW34,STARWOOD PRO,39.52,39.52,39.52,39.52,20,82990,0.0,-0.0
15069,2022-07-12,S2NA34,SNAP INC,12.78,12.78,12.78,12.78,380,492030,0.0,-0.0
15098,2022-07-05,S2NA34,SNAP INC,12.94,12.94,12.94,12.94,1230,1601970,0.0,-0.0
15104,2022-07-05,S2WC34,SWITCH INC,59.94,59.94,59.94,59.94,210,1258740,0.0,-0.0
15115,2022-07-05,SAPR4,SANEPAR,3.61,3.64,3.56,3.61,1649400,592677100,0.0,2.197802197802201
15133,2022-07-19,SCAR3,SAO CARLOS,25.0,25.07,24.82,25.0,1900,4750000,0.0,0.9972078181092914
15172,2022-07-25,BMIN4,MERC INVEST,13.52,13.52,13.52,13.52,400,540800,0.0,-0.0
15179,2022-07-25,BNBR3,NORD BRASIL,70.0,70.0,70.0,70.0,100,700000,0.0,-0.0
15181,2022-07-25,BNDA39,MSCI INDIA,55.06,55.06,55.06,55.06,4690,25872690,0.0,-0.0
15264,2022-07-19,SNSY5,SANSUY,3.04,3.04,3.04,3.04,5300,1611200,0.0,-0.0
15306,2022-07-25,BQUA39,MSCIUSQUAL F,42.0,42.0,42.0,42.0,1530,6447000,0.0,-0.0
15403,2022-07-19,TAEE4,TAESA,13.25,13.25,13.09,13.25,102700,134958200,0.0,1.2075471698113183
15410,2022-07-05,T1AM34,ATLASSIAN CO,55.91,55.91,55.91,55.91,46860,261999850,0.0,-0.0
15413,2022-07-05,T1MU34,T-MOBILE US,370.24,370.24,370.24,370.24,10,592380,0.0,-0.0
15416,2022-07-05,T1SC34,TRACTOR SUPP,527.2,527.2,527.2,527.2,500,26729040,0.0,-0.0
15442,2022-07-12,T1EL34,TE CONNECTIV,306.56,306.56,306.56,306.56,340,10453690,0.0,-0.0
15443,2022-07-12,T1MU34,T-MOBILE US,365.41,365.41,365.41,365.41,10,694270,0.0,-0.0
15445,2022-07-12,T1SO34,THE SOUTHERN,392.29,392.29,392.29,392.29,50,2236050,0.0,-0.0
15453,2022-07-12,TAEE3,TAESA,13.02,13.18,13.0,13.02,38000,49691800,0.0,1.365705614567525
15459,2022-07-12,TAKP34,TAKEDAPH,78.28,78.28,78.28,78.28,20,203520,0.0,-0.0
15479,2022-07-25,BRGE11,ALFA CONSORC,6.71,6.71,6.71,6.71,100,67100,0.0,-0.0
15543,2022-07-05,TELB3,TELEBRAS,19.8,19.8,19.8,19.8,1600,3170000,0.0,-0.0
15609,2022-07-25,BUSM39,MSCI US MVOL,49.31,49.31,49.31,49.31,2990,14773270,0.0,-0.0
15611,2022-07-25,BVLU39,MSCIUSVALUEF,50.84,50.84,50.84,50.84,2400,12237180,0.0,-0.0
15614,2022-07-25,BZRO39,PCOM 25 YRZC,49.88,49.88,49.88,49.88,200480,999999220,0.0,-0.0
15617,2022-07-25,C1BS34,PARAMOUNT GL,136.49,136.49,136.49,136.49,60,887180,0.0,-0.0
15648,2022-07-19,TTEN3,3TENTOS,8.41,8.54,8.22,8.41,1332800,1118466200,0.0,3.747072599531598
15683,2022-07-12,TXSA34,TERNIUMSA,184.32,184.32,184.32,184.32,20,516090,0.0,-0.0
15706,2022-07-05,TSNF34,TYSON FOODS,451.35,451.35,451.35,451.35,10,586750,0.0,-0.0
15717,2022-07-25,C1MG34,CHIPOTLE MEX,355.33,355.33,355.33,355.33,10,497460,0.0,-0.0
15725,2022-07-25,C2RS34,CRISPR THERA,50.11,50.11,50.11,50.11,20,125270,0.0,-0.0
15772,2022-07-19,USBC34,US BANCORP,64.2,64.26,64.2,64.2,30,205470,0.0,0.09337068160597539
15779,2022-07-05,U1NM34,UNUM GROUP,170.43,170.43,170.43,170.43,80,1363440,0.0,-0.0
15780,2022-07-05,U1RI34,UNITED RENTA,656.96,656.96,656.96,656.96,10,985440,0.0,-0.0
15781,2022-07-05,U2PW34,UPWORK INC,25.0,25.0,25.0,25.0,1000,2500000,0.0,-0.0
15799,2022-07-05,USBC34,US BANCORP,61.62,61.62,61.62,61.62,10,104750,0.0,-0.0
15811,2022-07-12,U1NM34,UNUM GROUP,182.15,182.15,182.15,182.15,30,546450,0.0,-0.0
15812,2022-07-12,U1RI34,UNITED RENTA,680.05,680.05,680.05,680.05,10,680050,0.0,-0.0
15847,2022-07-25,CEDO3,CEDRO,6.72,6.72,6.72,6.72,10600,7123200,0.0,-0.0
15849,2022-07-25,CEDO4,CEDRO,4.57,4.57,4.57,4.57,300,137100,0.0,-0.0
15869,2022-07-25,CLSC3,CELESC,51.25,51.25,51.25,51.25,100,512500,0.0,-0.0
15879,2022-07-19,V2MW34,VMWARE INC,51.17,51.17,51.17,51.17,30,163740,0.0,-0.0
15903,2022-07-05,V1TA34,VENTAS INC,137.77,137.77,137.77,137.77,30,454640,0.0,-0.0
15905,2022-07-05,V2MW34,VMWARE INC,51.13,51.13,51.13,51.13,70,383470,0.0,-0.0
15937,2022-07-12,VAMO3,VAMOS,10.82,10.89,10.41,10.82,1696400,1814466700,0.0,4.40771349862259
15968,2022-07-25,CMIG3,CEMIG,16.32,16.5,16.24,16.32,132600,216947700,0.0,1.575757575757586
15980,2022-07-25,COLG34,COLGATE,59.7,60.42,59.7,59.7,850,5119770,0.0,1.1916583912611745
15989,2022-07-25,CPLE5,COPEL,22.5,22.5,22.5,22.5,200,450000,0.0,-0.0
15997,2022-07-19,VITT3,VITTIA,9.03,9.12,8.96,9.03,105200,94949500,0.0,1.754385964912264
16002,2022-07-19,VIVR3,VIVER,0.6,0.61,0.58,0.6,1626600,96745500,0.0,4.918032786885251
16026,2022-07-19,W1BO34,WEIBO CORP,27.77,27.77,27.77,27.77,100,277700,0.0,-0.0
16027,2022-07-05,VIVR3,VIVER,0.59,0.6,0.56,0.59,2093300,121493500,0.0,6.666666666666654
16048,2022-07-05,W1AB34,WABTEC CORP,220.89,220.89,220.89,220.89,10,419690,0.0,-0.0
16051,2022-07-05,W1DA34,WORKDAY INC,193.15,193.15,193.15,193.15,2200,42666830,0.0,-0.0
16054,2022-07-05,W1MC34,WASTE MANAG,407.62,407.62,407.62,407.62,20,978280,0.0,-0.0
16055,2022-07-05,W1MG34,WARNER MUSIC,34.33,34.33,34.33,34.33,30,120150,0.0,-0.0
16077,2022-07-12,W1AB34,WABTEC CORP,223.3,223.3,223.3,223.3,20,446600,0.0,-0.0
16079,2022-07-12,W1DA34,WORKDAY INC,187.09,187.09,187.09,187.09,390,7427470,0.0,-0.0
16080,2022-07-12,W1EL34,WELLTOWER IN,223.14,223.14,223.14,223.14,40,1026440,0.0,-0.0
16081,2022-07-12,W1MC34,WASTE MANAG,411.64,411.64,411.64,411.64,10,617460,0.0,-0.0
16082,2022-07-12,W1MG34,WARNER MUSIC,34.77,34.77,34.77,34.77,10,62580,0.0,-0.0
16095,2022-07-25,CRIP34,CTRIPCOM,143.59,143.59,143.59,143.59,400,5743600,0.0,-0.0
16119,2022-07-25,CTKA4,KARSTEN,10.31,10.31,10.31,10.31,200,206200,0.0,-0.0
16120,2022-07-19,W1EL34,WELLTOWER IN,221.98,221.98,221.98,221.98,10,266370,0.0,-0.0
16121,2022-07-19,W1HR34,WHIRLPOOL CO,219.4,219.4,219.4,219.4,10,329100,0.0,-0.0
16141,2022-07-19,WLMM3,WLM IND COM,24.9,24.9,24.9,24.9,100,249000,0.0,-0.0
16151,2022-07-05,W2ST34,WEST PHARMA,46.71,46.71,46.71,46.71,20,98090,0.0,-0.0
16192,2022-07-12,WLMM4,WLM IND COM,20.65,20.65,20.65,20.65,100,206500,0.0,-0.0
16220,2022-07-25,CTSH34,COGNIZANT,365.94,365.94,365.94,365.94,10,512310,0.0,-0.0
16269,2022-07-19,EQMA3B,EQTLMARANHAO,37.06,37.06,37.06,37.06,500,1853000,0.0,-0.0
16272,2022-07-19,MRSA6B,MRS LOGIST,20.5,20.5,20.5,20.5,200,410000,0.0,-0.0
16301,2022-07-06,A1AP34,ADVANCE AUTO,58.38,58.38,58.38,58.38,10,70050,0.0,-0.0
16316,2022-07-12,EQMA3B,EQTLMARANHAO,37.06,37.06,37.06,37.06,700,2594200,0.0,-0.0
16320,2022-07-12,MRSA6B,MRS LOGIST,22.5,22.5,22.5,22.5,200,450000,0.0,-0.0
16327,2022-07-13,A1CR34,AMCOR PLC,66.57,66.85,66.08,66.57,5230,34778970,0.0,1.1518324607329822
16355,2022-07-25,DEXP4,DEXXOS PAR,7.15,7.4,7.0,7.15,1100,787300,0.0,5.405405405405405
16377,2022-07-20,A1ES34,AES CORP,109.12,109.12,109.12,109.12,10,109120,0.0,-0.0
16381,2022-07-20,A1LL34,BREAD FINAN,61.05,61.05,61.05,61.05,50,335770,0.0,-0.0
16383,2022-07-20,A1MP34,AMERIPRISE F,328.96,328.96,328.96,328.96,120,4177790,0.0,-0.0
16386,2022-07-20,A1NE34,ARISTA NETWO,142.89,142.89,142.89,142.89,40,614420,0.0,-0.0
16396,2022-07-20,A2LC34,ALCON INC,39.29,39.29,39.29,39.29,7660,30111850,0.0,-0.0
16404,2022-07-06,A1MP34,AMERIPRISE F,315.84,315.84,315.84,315.84,10,505340,0.0,-0.0
16409,2022-07-06,A1RE34,ALEXANDRIA R,205.25,205.25,205.25,205.25,10,205250,0.0,-0.0
16410,2022-07-06,A1RG34,ARGENX SE,81.2,81.2,81.2,81.2,80,649600,0.0,-0.0
16411,2022-07-06,A1SN34,ASCENDIS PHA,33.48,33.48,33.48,33.48,50,167400,0.0,-0.0
16416,2022-07-06,A1VB34,AVALONBAY CO,265.0,265.0,265.0,265.0,140,3710000,0.0,-0.0
16417,2022-07-06,A1VY34,AVERY DENNIS,447.3,447.3,447.3,447.3,10,536760,0.0,-0.0
16450,2022-07-13,ABBV34,ABBVIE,820.0,820.0,820.0,820.0,10,1394000,0.0,-0.0
16461,2022-07-20,A2RE34,ARES MANAGEM,35.08,35.08,35.08,35.08,180,634940,0.0,-0.0
16485,2022-07-20,AFLT3,AFLUENTE T,9.0,9.0,9.0,9.0,100,90000,0.0,-0.0
16509,2022-07-25,E2NP34,ENPHASE ENER,46.84,46.84,46.84,46.84,10,46840,0.0,-0.0
16577,2022-07-13,ALPK3,ESTAPAR,1.66,1.74,1.65,1.66,34700,5804700,0.0,5.1724137931034475
16601,2022-07-20,ALUP4,ALUPAR,8.91,8.99,8.85,8.91,10500,9374400,0.0,1.5572858731924377
16619,2022-07-25,EKTR4,ELEKTRO,28.1,28.1,28.1,28.1,100,281000,0.0,-0.0
16764,2022-07-25,EUCA3,EUCATEX,14.08,14.08,14.08,14.08,300,422400,0.0,-0.0
16782,2022-07-06,ATOM3,ATOMPAR,2.62,2.67,2.58,2.62,3400,889900,0.0,3.3707865168539297
16819,2022-07-13,AZOI34,AUTOZONE INC,589.68,589.68,589.68,589.68,80,4717440,0.0,-0.0
16828,2022-07-13,B1MR34,BIOMARIN PHA,241.32,241.32,241.32,241.32,60,1496180,0.0,-0.0
16832,2022-07-13,B1SX34,BOSTON SCIEN,199.89,199.89,199.89,199.89,20,399780,0.0,-0.0
16840,2022-07-20,B1AX34,BAXTER INTER,178.38,178.38,178.38,178.38,20,517300,0.0,-0.0
16848,2022-07-20,B1SX34,BOSTON SCIEN,203.6,203.6,203.6,203.6,550,11320160,0.0,-0.0
16851,2022-07-20,B2UR34,BURLINGTONST,27.25,27.25,27.25,27.25,120,346070,0.0,-0.0
16852,2022-07-20,B2YN34,BEYOND MEAT,10.19,10.42,9.94,10.19,170,179830,0.0,4.606525911708259
16863,2022-07-20,BAZA3,AMAZONIA,39.1,39.1,39.1,39.1,300,1173000,0.0,-0.0
16872,2022-07-25,F1NI34,FIDELITY NAT,32.85,32.85,32.85,32.85,880,2890800,0.0,-0.0
16876,2022-07-25,F2RT34,FIRST IND RT,33.85,33.85,33.85,33.85,3700,12524500,0.0,-0.0
16885,2022-07-25,FESA3,FERBASA,47.0,47.0,47.0,47.0,300,1410000,0.0,-0.0
16909,2022-07-06,BAER39,US AEROSPACE,26.34,26.34,26.34,26.34,3780,9972320,0.0,-0.0
16913,2022-07-06,BAZA3,AMAZONIA,38.0,38.0,38.0,38.0,400,1520000,0.0,-0.0
16931,2022-07-13,BAAX39,MSCI ASIA JP,36.11,36.11,36.1,36.11,2240,8106690,0.0,0.02769315978952136
16934,2022-07-13,BAER39,US AEROSPACE,26.37,26.37,26.37,26.37,560,1500450,0.0,-0.0
16938,2022-07-13,BAZA3,AMAZONIA,39.0,39.0,39.0,39.0,1100,4290000,0.0,-0.0
17012,2022-07-06,BEES3,BANESTES,5.1,5.12,5.06,5.1,5800,2955800,0.0,1.171875000000011
17049,2022-07-13,BEWL39,MSCI SWITZER,44.0,44.0,44.0,44.0,80,352000,0.0,-0.0
17055,2022-07-20,BEEM39,MSCI EMGMARK,35.68,35.68,35.68,35.68,3400,12131200,0.0,-0.0
17061,2022-07-20,BEFV39,MSCIEAFEVALU,39.02,39.02,39.02,39.02,60560,236320720,0.0,-0.0
17066,2022-07-20,BEWC39,MSCI CANADA,46.32,46.32,46.32,46.32,53290,246871700,0.0,-0.0
17070,2022-07-20,BEWL39,MSCI SWITZER,45.61,45.61,45.61,45.61,10,45610,0.0,-0.0
17072,2022-07-20,BEWW39,MSCI MEXICO,62.08,62.08,62.08,62.08,50440,313187390,0.0,-0.0
17074,2022-07-20,BEWZ39,MSCI BRAZIL,47.25,47.25,47.25,47.25,159520,753760350,0.0,-0.0
17077,2022-07-20,BFXI39,CHINALARGECA,34.72,34.72,34.72,34.72,29060,100896320,0.0,-0.0
17082,2022-07-06,BEGE39,INC ESG AWAR,42.74,42.74,42.74,42.74,20,89750,0.0,-0.0
17086,2022-07-06,BEWC39,MSCI CANADA,44.82,44.82,44.82,44.82,3350,15023660,0.0,-0.0
17092,2022-07-06,BEWW39,MSCI MEXICO,61.96,61.96,61.96,61.96,2740,17026600,0.0,-0.0
17098,2022-07-06,BGIP4,BANESE,19.26,19.26,19.26,19.26,100,192600,0.0,-0.0
17101,2022-07-06,BGRT39,GLOBAL REIT,44.2,44.32,44.12,44.2,20,123750,0.0,0.4512635379061436
17114,2022-07-13,BEWW39,MSCI MEXICO,61.28,61.28,61.26,61.28,2190,13438000,0.0,0.03263707571802277
17115,2022-07-13,BEWZ39,MSCI BRAZIL,47.22,47.51,47.22,47.22,12740,60250520,0.0,0.6103978109871622
17116,2022-07-13,BEZU39,MSCIEUROZONE,47.28,47.28,47.28,47.28,710,3385240,0.0,-0.0
17120,2022-07-13,BGOV39,BKR US TREAS,42.9,42.9,42.9,42.9,100,429000,0.0,-0.0
17128,2022-07-13,BIEF39,COREMSCIEAFE,38.83,38.83,38.83,38.83,10,38830,0.0,-0.0
17132,2022-07-13,BIGF39,GLOBAL INFRA,61.86,61.86,61.86,61.86,2820,17500190,0.0,-0.0
17133,2022-07-13,BIHI39,USMEDICDEVIC,7.67,7.67,7.67,7.67,440,344380,0.0,-0.0
17134,2022-07-13,BIJH39,CORE MIDCAP,61.02,61.02,61.02,61.02,400,2440800,0.0,-0.0
17154,2022-07-20,BIGF39,GLOBAL INFRA,62.82,62.82,62.82,62.82,310,1953700,0.0,-0.0
17156,2022-07-20,BIJH39,CORE MIDCAP,65.45,65.45,65.45,65.45,40640,266001890,0.0,-0.0
17167,2022-07-20,BIWF39,RUSSEL1000GR,49.96,49.96,49.96,49.96,13320,66556710,0.0,-0.0
17168,2022-07-20,BIWM39,RUSSELL 2000,48.16,48.16,48.16,48.16,70,375640,0.0,-0.0
17171,2022-07-20,BIYE39,BKR US ENER,69.34,69.34,69.34,69.34,600,4160400,0.0,-0.0
17192,2022-07-06,BIYG39,USFINANCSERV,40.48,40.48,40.48,40.48,260,1072720,0.0,-0.0
17206,2022-07-13,BIXG39,BKR GL FIN,43.58,43.58,43.58,43.58,12390,54026120,0.0,-0.0
17227,2022-07-13,BLUT3,B TECH EQI,1.08,1.11,1.03,1.08,112100,12162900,0.0,7.207207207207212
17231,2022-07-13,BMEB3,MERC BRASIL,11.36,11.36,11.36,11.36,100,113600,0.0,-0.0
17233,2022-07-13,BMEB4,MERC BRASIL,10.09,10.09,10.09,10.09,400,403600,0.0,-0.0
17242,2022-07-20,BLBT39,GX LITHIUM B,49.4,49.4,49.1,49.4,34350,169713550,0.0,0.6072874493927016
17253,2022-07-20,BLUT4,B TECH EQI,0.5,0.51,0.49,0.5,162500,8125700,0.0,3.9215686274509887
17256,2022-07-20,BMEB4,MERC BRASIL,10.0,10.0,10.0,10.0,100,100000,0.0,-0.0
17398,2022-07-13,BQUA39,MSCIUSQUAL F,40.31,40.31,40.31,40.31,80,322480,0.0,-0.0
17435,2022-07-20,BRGE3,ALFA CONSORC,6.22,6.22,6.22,6.22,400,248800,0.0,-0.0
17443,2022-07-20,BRIV4,ALFA INVEST,6.42,6.42,6.42,6.42,100,64200,0.0,-0.0
17454,2022-07-06,BRGE11,ALFA CONSORC,6.71,6.71,6.71,6.71,200,134200,0.0,-0.0
17458,2022-07-06,BRIV4,ALFA INVEST,6.8,6.8,6.8,6.8,200,136000,0.0,-0.0
17469,2022-07-06,BRSR3,BANRISUL,11.23,11.29,11.23,11.23,3000,3376300,0.0,0.5314437555358653
17476,2022-07-06,BSHV39,BKR SHORT TR,60.48,60.48,60.48,60.48,750,4536000,0.0,-0.0
17477,2022-07-06,BSHY39,BKR 1 3 YRTR,55.96,55.96,55.96,55.96,40,223840,0.0,-0.0
17501,2022-07-13,BSUS39,ESGMSCIUSA L,44.54,44.54,44.54,44.54,40,218240,0.0,-0.0
17510,2022-07-13,BURT39,BKR MS WLD,38.41,38.41,38.41,38.41,33850,130033210,0.0,-0.0
17514,2022-07-13,C1BS34,PARAMOUNT GL,135.25,135.25,135.25,135.25,40,608620,0.0,-0.0
17523,2022-07-20,BSHV39,BKR SHORT TR,59.91,59.91,59.91,59.91,30,191710,0.0,-0.0
17525,2022-07-20,BSLI3,BRB BANCO,21.49,21.49,21.49,21.49,100,214900,0.0,-0.0
17540,2022-07-20,BUSM39,MSCI US MVOL,48.79,48.79,48.79,48.79,69790,340505410,0.0,-0.0
17541,2022-07-20,BUSR39,CORE US REIT,49.3,49.3,49.3,49.3,100,507790,0.0,-0.0
17542,2022-07-20,BVLU39,MSCIUSVALUEF,51.46,51.46,51.46,51.46,55690,286580740,0.0,-0.0
17543,2022-07-20,BXTC39,EXPON TECHNL,45.66,45.66,45.66,45.66,20,114150,0.0,-0.0
17545,2022-07-20,C1BR34,CBRE GROUP I,432.6,432.6,432.6,432.6,30,1297800,0.0,-0.0
17546,2022-07-06,BSUS39,ESGMSCIUSA L,45.79,45.79,45.79,45.79,1500,6868500,0.0,-0.0
17565,2022-07-06,C1FI34,CF INDUSTRIE,448.0,448.0,448.0,448.0,40,2016000,0.0,-0.0
17571,2022-07-06,C1OG34,COTERRA ENER,137.33,137.33,137.33,137.33,1000,13733000,0.0,-0.0
17573,2022-07-06,C1PR34,COPART INC,304.04,304.04,304.04,304.04,900,27363600,0.0,-0.0
17574,2022-07-06,C1SU34,CREDIT SUISS,14.76,14.76,14.76,14.76,10,14760,0.0,-0.0
17581,2022-07-20,C1IC34,CIGNA CORP,364.08,364.45,361.12,364.08,130,4750000,0.0,0.9137055837563413
17583,2022-07-20,C1NS34,CELANESE COR,315.28,315.28,315.28,315.28,10,315280,0.0,-0.0
17609,2022-07-13,C1FI34,CF INDUSTRIE,459.3,459.3,459.3,459.3,10,459300,0.0,-0.0
17610,2022-07-13,C1GP34,COSTAR GROUP,3.22,3.22,3.21,3.22,20,9320,0.0,0.31055900621118626
17613,2022-07-13,C1MG34,CHIPOTLE MEX,344.08,344.08,344.08,344.08,20,860200,0.0,-0.0
17618,2022-07-13,C2CA34,FEMSA SAB CV,58.5,58.5,58.5,58.5,80,468000,0.0,-0.0
17639,2022-07-06,C2RS34,CRISPR THERA,48.5,48.5,48.5,48.5,500,2425000,0.0,-0.0
17642,2022-07-06,CALI3,CONST A LIND,6.5,6.5,6.5,6.5,100,65000,0.0,-0.0
17670,2022-07-20,CBEE3,AMPLA ENERG,15.72,15.72,15.72,15.72,200,314400,0.0,-0.0
17686,2022-07-20,CEEB3,COELBA,36.7,36.7,36.7,36.7,100,367000,0.0,-0.0
17707,2022-07-13,CEBR5,CEB,12.25,12.25,12.1,12.25,400,488500,0.0,1.224489795918371
17711,2022-07-13,CEDO4,CEDRO,4.63,4.63,4.63,4.63,200,92600,0.0,-0.0
17731,2022-07-13,CLSC3,CELESC,52.36,52.36,52.36,52.36,200,1047200,0.0,-0.0
17736,2022-07-06,CEPE5,CELPE,39.5,39.5,39.5,39.5,1000,3950000,0.0,-0.0
17752,2022-07-06,CLSC3,CELESC,55.0,55.0,55.0,55.0,100,550000,0.0,-0.0
17765,2022-07-20,CLOV34,CLOVERHEALTH,14.66,14.66,14.66,14.66,50,73300,0.0,-0.0
17768,2022-07-20,CLSC3,CELESC,51.0,51.01,51.0,51.0,2400,12240100,0.0,0.019603999215833667
17835,2022-07-06,COTY34,COTY INC,21.0,21.0,21.0,21.0,10,21000,0.0,-0.0
17842,2022-07-06,CPLE5,COPEL,23.0,23.0,23.0,23.0,200,460000,0.0,-0.0
17844,2022-07-06,CPLE6,COPEL,6.77,6.8,6.69,6.77,8267400,-2147483648,0.0,1.6176470588235237
17872,2022-07-20,CRIV3,ALFA FINANC,3.0,3.04,2.95,3.0,600,179900,0.0,2.960526315789469
17877,2022-07-20,CRPG6,CRISTAL,30.2,30.2,30.2,30.2,200,604000,0.0,-0.0
17919,2022-07-06,CRIV3,ALFA FINANC,3.17,3.17,3.17,3.17,100,31700,0.0,-0.0
17953,2022-07-20,CSRN6,COSERN,17.7,17.7,17.7,17.7,100,177000,0.0,-0.0
18005,2022-07-13,D1HI34,DR HORTON IN,400.5,400.5,400.5,400.5,10,640800,0.0,-0.0
18010,2022-07-13,D1TE34,DTE ENERGY C,167.62,168.98,165.92,167.62,2170,36410990,0.0,1.810865191146882
18013,2022-07-06,CVSH34,CVS HEALTH,252.38,252.38,252.38,252.38,60,1514280,0.0,-0.0
18026,2022-07-06,D1LR34,DIGITAL REAL,174.7,174.7,174.7,174.7,30,524100,0.0,-0.0
18029,2022-07-06,D1OW34,DOW INC,68.9,68.9,68.84,68.9,2320,15979900,0.0,0.08708272859216937
18044,2022-07-20,D1DG34,DATADOG INC,55.13,55.13,55.13,55.13,140,777330,0.0,-0.0
18046,2022-07-20,D1FS34,DISCOVER FIN,297.41,297.41,297.41,297.41,50,1516790,0.0,-0.0
18047,2022-07-20,D1HI34,DR HORTON IN,398.8,398.8,398.8,398.8,10,438680,0.0,-0.0
18061,2022-07-20,DDNB34,DUPONT N INC,306.59,306.59,306.59,306.59,10,459880,0.0,-0.0
18065,2022-07-20,DEOP34,DIAGEO PL,964.92,964.92,964.92,964.92,50,4824600,0.0,-0.0
18071,2022-07-20,DEXP4,DEXXOS PAR,7.19,7.19,7.19,7.19,400,284900,0.0,-0.0
18092,2022-07-13,DISB34,WALT DISNEY,33.5,33.61,32.86,33.5,50290,167441550,0.0,2.231478726569469
18109,2022-07-06,DEXP4,DEXXOS PAR,7.19,7.19,6.75,7.19,8900,6069000,0.0,6.1196105702364445
18112,2022-07-06,DHER34,DANAHER CORP,351.99,351.99,351.99,351.99,20,809570,0.0,-0.0
18149,2022-07-20,DOHL4,DOHLER,5.7,5.7,5.63,5.7,1200,678400,0.0,1.2280701754386003
18163,2022-07-20,E1RI34,ERICSSON LM,19.96,19.96,19.96,19.96,3270,6526920,0.0,-0.0
18168,2022-07-13,DTCY3,DTCOM-DIRECT,5.14,5.14,5.14,5.14,300,154200,0.0,-0.0
18180,2022-07-13,E1SS34,ESSEX PROPER,140.43,140.43,140.43,140.43,10,210640,0.0,-0.0
18181,2022-07-13,E1TN34,EATON CORP P,338.5,338.5,338.5,338.5,680,23018000,0.0,-0.0
18202,2022-07-06,E1RI34,ERICSSON LM,20.1,20.22,20.03,20.1,30,72260,0.0,0.9396636993076024
18204,2022-07-06,E1WL34,EDWARDS LIFE,133.35,133.35,133.35,133.35,500,6667500,0.0,-0.0
18208,2022-07-06,E2TS34,ETSY INC,31.32,31.32,31.32,31.32,10,34450,0.0,-0.0
18317,2022-07-06,EQIX34,EQUINIX INC,45.16,45.58,45.16,45.16,250,1165580,0.0,0.9214567792891648
18358,2022-07-13,EQPA3,EQTL PARA,4.88,4.88,4.88,4.88,100,48800,0.0,-0.0
18371,2022-07-13,EUCA3,EUCATEX,12.91,12.92,12.91,12.91,600,774700,0.0,0.07739938080495445
18393,2022-07-06,EUCA3,EUCATEX,12.91,12.91,12.91,12.91,200,258200,0.0,-0.0
18410,2022-07-06,F1RA34,FRANKLIN RES,128.34,128.34,128.34,128.34,700,8983800,0.0,-0.0
18412,2022-07-06,F1TN34,FORTINET INC,160.93,160.93,160.93,160.93,200,3218600,0.0,-0.0
18418,2022-07-20,EUCA3,EUCATEX,13.25,13.25,13.25,13.25,900,1192500,0.0,-0.0
18431,2022-07-20,F1FI34,F5 INC,207.37,207.37,207.37,207.37,10,269580,0.0,-0.0
18432,2022-07-20,F1MC34,FMC CORP,286.16,286.16,286.16,286.16,10,486470,0.0,-0.0
18435,2022-07-20,F1SL34,FASTLY INC,6.1,6.1,6.1,6.1,40,24400,0.0,-0.0
18447,2022-07-13,F1FI34,F5 INC,202.05,202.05,202.05,202.05,30,606150,0.0,-0.0
18448,2022-07-13,F1MC34,FMC CORP,279.01,279.01,279.01,279.01,20,641720,0.0,-0.0
18460,2022-07-13,FESA4,FERBASA,43.43,44.74,43.36,43.43,83800,368325000,0.0,3.084488153777387
18469,2022-07-13,FIQE3,UNIFIQUE,4.04,4.16,3.93,4.04,552200,221498800,0.0,5.528846153846157
18475,2022-07-13,FLRY3,FLEURY,15.85,16.18,15.77,15.85,1704400,-2147483648,0.0,2.5339925834363397
18483,2022-07-06,FDMO34,FORD MOTORS,60.24,62.0,58.75,60.24,100,638680,0.0,5.241935483870963
18485,2022-07-06,FESA3,FERBASA,46.44,46.44,46.44,46.44,500,2322000,0.0,-0.0
18547,2022-07-25,FLTC34,FLEETCOR TEC,295.28,295.28,295.28,295.28,10,354330,0.0,-0.0
18564,2022-07-25,G1LW34,CORNING INC,185.5,185.5,185.5,185.5,30,575050,0.0,-0.0
18567,2022-07-25,G1WW34,WW GRAINGER,64.55,64.55,64.55,64.55,100,645500,0.0,-0.0
18592,2022-07-13,G1WW34,WW GRAINGER,61.74,61.74,61.74,61.74,4050,25047910,0.0,-0.0
18612,2022-07-06,G1LP34,GALAPAGOS NV,15.34,15.34,15.34,15.34,450,690300,0.0,-0.0
18613,2022-07-06,G1MI34,GENERAL MILL,418.8,418.8,418.8,418.8,10,418800,0.0,-0.0
18624,2022-07-06,GDXB39,VE GOLD ETF,48.18,48.18,48.18,48.18,10,72270,0.0,-0.0
18630,2022-07-06,GETT3,GETNET BR,2.21,2.24,2.17,2.21,31000,6826000,0.0,3.125000000000011
18634,2022-07-20,G1PI34,GLOBAL PAYME,163.0,163.0,163.0,163.0,10,244500,0.0,-0.0
18698,2022-07-13,GETT4,GETNET BR,2.22,2.25,2.2,2.22,45700,10146700,0.0,2.2222222222222143
