,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro
14895,2022-07-05,RIOT34,RIO TINTO,315.0,315.0,302.7,309.44,160,5149520
14905,2022-07-05,ROMI3,ROMI,11.24,11.24,10.81,11.1,709600,778356100
14908,2022-07-05,ROST34,ROSS STORES,197.61,197.61,197.61,197.61,710,14030310
14911,2022-07-12,RECV3,PETRORECSA,23.4,23.48,21.97,22.77,3223100,-2147483648
14914,2022-07-12,REDE3,REDE ENERGIA,6.04,6.04,6.04,6.04,500,302000
14917,2022-07-12,RENT3,LOCALIZA,54.34,54.49,53.26,53.94,3570600,-2147483648
14921,2022-07-12,RIGG34,TRANSOCEAN,15.72,15.76,14.86,15.02,117230,176418180
14922,2022-07-12,RIOT34,RIO TINTO,309.38,313.72,309.38,310.09,20,747770
14938,2022-07-12,ROMI3,ROMI,11.4,11.77,11.4,11.69,354600,412303600
14940,2022-07-12,RPAD3,ALFA HOLDING,6.11,6.62,6.11,6.62,600,374900
14946,2022-07-19,ROMI3,ROMI,11.99,12.16,11.8,12.02,259000,311115200
14948,2022-07-19,ROST34,ROSS STORES,219.84,219.84,219.84,219.84,500,10992000
14953,2022-07-19,RRRP3,3R PETROLEUM,29.1,30.54,29.07,30.44,4499100,-2147483648
14955,2022-07-19,RSID3,ROSSI RESID,2.28,2.34,2.27,2.34,90500,20800800
14957,2022-07-19,RSUL4,RIOSULENSE,58.99,59.48,58.01,58.49,1800,10550100
14961,2022-07-19,RYTT34,RAYTHEONTECH,83.12,83.94,83.12,83.94,110,938280
14965,2022-07-19,S1BS34,SIBANYE STIL,24.86,24.86,24.61,24.84,280,700140
14966,2022-07-19,S1GE34,SEAGEN,47.0,47.0,47.0,47.0,0,23500
14967,2022-07-19,S1IV34,SVB FINANCIA,575.68,575.68,575.68,575.68,0,57560
14968,2022-07-19,S1LG34,SL GREEN REA,131.69,131.95,131.69,131.95,0,65940
14969,2022-07-19,S1MF34,SUMITOMO MIT,32.9,32.9,32.48,32.48,0,6530
14970,2022-07-19,S1OU34,SOUTHWEST AI,223.96,223.96,223.96,223.96,0,44790
14971,2022-07-19,S1PL34,SPLUNK INC,26.73,26.77,26.73,26.75,30,80240
14972,2022-07-19,S1PO34,SPOTIFY TECH,139.99,147.55,138.2,147.0,1720,24659230
14977,2022-07-12,RRRP3,3R PETROLEUM,31.34,31.78,30.01,30.28,6285500,-2147483648
14979,2022-07-12,RSID3,ROSSI RESID,2.5,2.6,2.38,2.38,93800,23249100
14981,2022-07-12,RSUL4,RIOSULENSE,60.05,62.44,59.23,59.5,2900,17346500
14985,2022-07-12,RYTT34,RAYTHEONTECH,85.69,85.91,85.43,85.43,110,1000800
14989,2022-07-12,S1BS34,SIBANYE STIL,27.12,27.54,26.86,27.36,0,21730
14990,2022-07-12,S1GE34,SEAGEN,47.68,48.2,47.65,48.2,50,269690
14991,2022-07-12,S1HW34,THE SHERWIN,129.59,129.59,129.59,129.59,0,12950
14992,2022-07-12,S1IV34,SVB FINANCIA,558.8,558.8,558.8,558.8,10,782320
14993,2022-07-12,S1LG34,SL GREEN REA,125.7,125.7,125.7,125.7,0,100560
14994,2022-07-12,S1NP34,SYNOPSYS INC,415.01,415.01,415.01,415.01,320,13321820
14995,2022-07-12,S1OU34,SOUTHWEST AI,209.4,209.4,209.4,209.4,0,167520
14996,2022-07-12,S1PL34,SPLUNK INC,24.69,24.69,24.69,24.69,0,7400
14997,2022-07-12,S1PO34,SPOTIFY TECH,134.3,137.55,133.3,135.46,1830,24950730
14998,2022-07-12,S1RP34,SAREPTA THER,21.34,21.34,21.34,21.34,0,6400
14999,2022-07-12,S1SN34,SSC TECHNOL,52.65,52.65,52.65,52.65,0,5260
15000,2022-07-12,S1TE34,STERIS PLC,56.7,56.7,56.7,56.7,80,453600
15001,2022-07-12,S1YY34,SYSCO CORP,234.88,234.88,234.88,234.88,80,1949500
15002,2022-07-12,S2CH34,SOCIEDQM CHI,72.37,72.37,71.9,71.9,800,5752040
15003,2022-07-12,S2EA34,SEA LTD,15.82,15.82,15.58,15.72,2040,3221470
15005,2022-07-05,RRRP3,3R PETROLEUM,35.51,35.57,33.48,33.58,6359700,-2147483648
15007,2022-07-05,RSID3,ROSSI RESID,2.43,2.43,2.25,2.38,124400,28895700
15009,2022-07-05,RSUL4,RIOSULENSE,60.0,61.6,60.0,61.6,900,5500000
15013,2022-07-05,RYTT34,RAYTHEONTECH,82.93,83.57,82.7,83.52,5060,42003350
15017,2022-07-05,S1BS34,SIBANYE STIL,26.85,26.85,26.1,26.71,170,452120
15018,2022-07-05,S1GE34,SEAGEN,47.76,47.76,47.37,47.37,200,988350
15019,2022-07-05,S1HW34,THE SHERWIN,127.66,130.0,127.66,130.0,2840,36282190
15020,2022-07-05,S1IV34,SVB FINANCIA,550.37,550.37,550.37,550.37,20,1320880
15021,2022-07-05,S1KM34,SK TELECOM C,30.63,30.63,30.12,30.12,10,57380
15022,2022-07-05,S1LG34,SL GREEN REA,125.31,125.31,124.93,124.93,60,838770
15023,2022-07-05,S1MF34,SUMITOMO MIT,31.92,31.92,31.92,31.92,10,54260
15024,2022-07-05,S1NP34,SYNOPSYS INC,406.45,408.0,406.45,408.0,80,3542780
15025,2022-07-05,S1OU34,SOUTHWEST AI,196.05,196.05,196.05,196.05,0,78420
15026,2022-07-05,S1PL34,SPLUNK INC,24.99,25.36,24.99,25.35,1790,4547680
15027,2022-07-05,S1PO34,SPOTIFY TECH,128.55,140.7,127.4,140.4,7120,95426460
15028,2022-07-05,S1RP34,SAREPTA THER,19.96,20.26,19.96,20.26,100,207700
15029,2022-07-05,S1SN34,SSC TECHNOL,52.98,52.98,52.98,52.98,0,5290
15030,2022-07-05,S1YK34,STRYKER CORP,267.85,271.99,267.85,271.99,1570,42107260
15031,2022-07-05,S1YY34,SYSCO CORP,229.41,229.41,229.41,229.41,40,963520
15032,2022-07-05,S2CH34,SOCIEDQM CHI,73.88,73.88,73.88,73.88,150,1108200
15033,2022-07-05,S2EA34,SEA LTD,14.92,16.4,14.4,16.26,6650,10331260
15034,2022-07-05,S2ED34,SOLAR TECH,41.53,41.53,41.53,41.53,0,16610
15035,2022-07-19,S1RP34,SAREPTA THER,23.04,23.04,22.7,22.79,10,34140
15036,2022-07-19,S1TT34,STATE STREET,361.6,361.6,361.6,361.6,0,72320
15037,2022-07-19,S1TX34,SEAGATE HOLD,424.77,424.77,424.77,424.77,0,42470
15038,2022-07-19,S1YF34,SYNCHRONY FI,172.72,179.3,172.72,179.3,0,52900
15039,2022-07-19,S1YK34,STRYKER CORP,265.35,265.35,265.35,265.35,0,26530
15040,2022-07-19,S1YY34,SYSCO CORP,236.3,236.3,236.28,236.28,10,425300
15041,2022-07-19,S2EA34,SEA LTD,15.18,16.41,15.18,16.17,26210,42576660
15042,2022-07-19,S2ED34,SOLAR TECH,44.37,44.37,44.37,44.37,0,22180
15043,2022-07-19,S2HO34,SHOPIFY INC,1.46,1.56,1.45,1.52,6620,1014740
15044,2022-07-19,S2NA34,SNAP INC,12.7,12.7,12.7,12.7,680,873760
15045,2022-07-19,S2NW34,SNOWFLAKE,19.73,19.97,19.51,19.95,105180,209165170
15046,2022-07-19,S2QU34,BLOCK INC.,14.1,15.0,14.1,14.94,120,186850
15047,2022-07-19,S2TA34,STAG INDUSTR,31.86,32.46,31.86,32.46,0,19170
15048,2022-07-19,S2TO34,STORECAPITAL,36.1,36.95,36.1,36.8,510,1899880
15049,2022-07-19,S2TW34,STARWOOD PRO,39.52,39.52,39.52,39.52,20,82990
15050,2022-07-19,S2UI34,SUN COMMUN,41.73,41.73,41.0,41.49,570,2401090
15052,2022-07-19,SANB3,SANTANDER BR,13.19,13.6,13.05,13.6,89100,118882000
15054,2022-07-19,SANB4,SANTANDER BR,14.47,14.92,14.34,14.92,95100,139391200
15056,2022-07-19,SANB11,SANTANDER BR,27.63,28.44,27.32,28.44,1862000,-2147483648
15058,2022-07-19,SAPP34,SAP SE,497.08,497.76,497.08,497.71,10,646660
15059,2022-07-19,SAPR3,SANEPAR,3.41,3.48,3.39,3.48,295000,100808300
15061,2022-07-19,SAPR4,SANEPAR,3.55,3.58,3.54,3.58,1445500,514390400
15063,2022-07-19,SAPR11,SANEPAR,17.45,17.76,17.39,17.73,955000,1679698700
15066,2022-07-12,S2ED34,SOLAR TECH,41.04,41.04,40.72,40.72,0,12240
15067,2022-07-12,S2HO34,SHOPIFY INC,1.48,1.52,1.35,1.45,3090,455110
15068,2022-07-12,S2MA34,SMARTSHEET,21.12,21.12,21.12,21.12,0,2110
15069,2022-07-12,S2NA34,SNAP INC,12.78,12.78,12.78,12.78,380,492030
15070,2022-07-12,S2NW34,SNOWFLAKE,20.1,20.1,19.9,19.9,820,1649790
15071,2022-07-12,S2QU34,BLOCK INC.,13.95,14.23,13.95,14.07,20,31060
15072,2022-07-12,S2TA34,STAG INDUSTR,32.88,32.88,32.16,32.16,200,663510
15073,2022-07-12,S2TO34,STORECAPITAL,35.84,36.28,35.84,36.09,260,963510
15074,2022-07-12,S2TW34,STARWOOD PRO,38.95,39.2,38.95,39.2,30,117250
15075,2022-07-12,S2UI34,SUN COMMUN,43.6,43.6,43.48,43.48,2380,10381140
15077,2022-07-12,SANB3,SANTANDER BR,13.4,13.43,13.21,13.3,317600,421563900
15079,2022-07-12,SANB4,SANTANDER BR,14.65,14.78,14.45,14.62,327800,477181300
15081,2022-07-12,SANB11,SANTANDER BR,27.96,28.07,27.54,27.72,2024200,-2147483648
15083,2022-07-12,SAPR3,SANEPAR,3.5,3.55,3.47,3.53,252000,88409500
15085,2022-07-12,SAPR4,SANEPAR,3.59,3.64,3.57,3.62,1382600,498435300
15087,2022-07-12,SAPR11,SANEPAR,17.7,18.06,17.6,17.91,1097000,1954772100
15090,2022-07-12,SBFG3,GRUPO SBF,19.94,20.82,19.7,20.37,954000,1944070700
15092,2022-07-12,SBSP3,SABESP,42.44,42.95,42.08,42.74,1555700,-2147483648
15094,2022-07-12,SBUB34,STARBUCKS,419.58,428.91,419.58,422.36,70,3008430
15095,2022-07-12,SCAR3,SAO CARLOS,25.06,25.4,25.0,25.0,4000,10030300
15097,2022-07-05,S2HO34,SHOPIFY INC,1.37,1.53,1.33,1.53,14790,2186460
15098,2022-07-05,S2NA34,SNAP INC,12.94,12.94,12.94,12.94,1230,1601970
15099,2022-07-05,S2NW34,SNOWFLAKE,20.54,20.82,20.54,20.8,189470,393867240
15100,2022-07-05,S2QU34,BLOCK INC.,13.69,14.43,13.29,14.38,660,952290
15101,2022-07-05,S2TA34,STAG INDUSTR,33.65,33.65,32.97,33.25,20,96360
15102,2022-07-05,S2TO34,STORECAPITAL,36.08,36.08,35.5,35.73,1120,4025050
15103,2022-07-05,S2UI34,SUN COMMUN,43.02,43.11,42.79,43.11,2570,11010430
15104,2022-07-05,S2WC34,SWITCH INC,59.94,59.94,59.94,59.94,210,1258740
15106,2022-07-05,SANB3,SANTANDER BR,13.77,13.77,13.35,13.74,349100,471144900
15108,2022-07-05,SANB4,SANTANDER BR,15.05,15.16,14.82,15.11,408000,609792100
15110,2022-07-05,SANB11,SANTANDER BR,28.6,28.77,28.05,28.73,4464600,-2147483648
15112,2022-07-05,SAPP34,SAP SE,476.04,478.93,476.04,478.38,80,3970310
15113,2022-07-05,SAPR3,SANEPAR,3.52,3.54,3.46,3.49,230900,80640200
15115,2022-07-05,SAPR4,SANEPAR,3.61,3.64,3.56,3.61,1649400,592677100
15117,2022-07-05,SAPR11,SANEPAR,17.87,18.0,17.59,17.68,737900,1307406300
15120,2022-07-05,SBFG3,GRUPO SBF,18.2,18.76,17.65,18.7,1135600,2072906300
15122,2022-07-05,SBSP3,SABESP,41.63,42.45,40.65,41.42,4315900,-2147483648
15124,2022-07-05,SBUB34,STARBUCKS,420.0,428.12,418.88,426.72,390,16517740
15125,2022-07-05,SCAR3,SAO CARLOS,27.61,27.61,25.61,25.8,13600,35391800
15127,2022-07-05,SCHW34,SCHWAB,84.73,84.96,83.52,84.96,140,1230310
15128,2022-07-19,SBFG3,GRUPO SBF,18.11,18.49,17.77,18.2,1450800,-2147483648
15130,2022-07-19,SBSP3,SABESP,42.77,42.87,42.01,42.61,1497300,-2147483648
15132,2022-07-19,SBUB34,STARBUCKS,437.36,446.5,436.47,446.5,80,3574050
15133,2022-07-19,SCAR3,SAO CARLOS,25.0,25.07,24.82,25.0,1900,4750000
15135,2022-07-19,SCHW34,SCHWAB,85.36,85.44,85.25,85.25,130,1109610
15138,2022-07-19,SEER3,SER EDUCA,6.22,6.41,6.07,6.17,473500,294440500
15140,2022-07-19,SEQL3,SEQUOIA LOG,4.66,5.0,4.59,4.86,2941800,1415630100
15143,2022-07-19,SGPS3,SPRINGS,3.37,3.41,3.26,3.27,24100,8082300
15146,2022-07-19,SHOW3,TIME FOR FUN,2.49,2.52,2.46,2.51,82700,20592000
15149,2022-07-19,SHUL4,SCHULZ,4.05,4.18,4.05,4.17,142100,58374800
15151,2022-07-19,SIMH3,SIMPAR,9.05,9.27,9.05,9.15,1632200,1495413300
15153,2022-07-19,SIMN34,SIMON PROP,134.0,138.31,134.0,138.19,10,137380
15154,2022-07-19,SLCE3,SLC AGRICOLA,41.26,42.02,40.88,41.54,1620300,-2147483648
15159,2022-07-25,BLPA39,GX MLP ETF,53.0,53.0,52.95,52.95,0,10590
15160,2022-07-25,BLPX39,GX MLP EN IN,54.85,54.85,54.85,54.85,0,10970
15161,2022-07-25,BLQD39,BKR IBOX IGC,61.39,61.39,61.39,61.39,0,6130
15162,2022-07-25,BLUT3,B TECH EQI,1.06,1.08,1.02,1.05,139900,14613600
15164,2022-07-25,BLUT4,B TECH EQI,0.49,0.51,0.49,0.5,152200,7536200
15166,2022-07-25,BMEB3,MERC BRASIL,11.11,11.11,10.51,10.51,1400,1526200
15168,2022-07-25,BMEB4,MERC BRASIL,10.27,10.27,9.93,9.93,2800,2824100
15170,2022-07-25,BMGB4,BANCO BMG,2.42,2.45,2.4,2.43,465900,112980000
15172,2022-07-25,BMIN4,MERC INVEST,13.52,13.52,13.52,13.52,400,540800
15174,2022-07-25,BMKS3,BIC MONARK,249.95,249.95,231.25,231.25,10,256260
15176,2022-07-25,BMOB3,BEMOBI TECH,12.28,12.28,11.94,12.0,137000,164909000
15178,2022-07-25,BMYB34,BRISTOLMYERS,398.8,398.8,392.0,392.0,130,5178820
15179,2022-07-25,BNBR3,NORD BRASIL,70.0,70.0,70.0,70.0,100,700000
15181,2022-07-25,BNDA39,MSCI INDIA,55.06,55.06,55.06,55.06,4690,25872690
15184,2022-07-25,BOAC34,BANK AMERICA,45.79,45.84,45.0,45.0,9490,43235560
15185,2022-07-25,BOAS3,BOA VISTA,5.32,5.35,5.18,5.27,447900,235885900
15187,2022-07-25,BOBR4,BOMBRIL,1.21,1.22,1.21,1.22,3000,363400
15190,2022-07-12,SCHW34,SCHWAB,85.39,85.52,84.72,84.72,1180,10067280
15193,2022-07-12,SEER3,SER EDUCA,6.89,7.14,6.74,7.05,401300,279862500
15195,2022-07-12,SEQL3,SEQUOIA LOG,4.9,4.98,4.73,4.8,5382100,-2147483648
15198,2022-07-12,SGPS3,SPRINGS,3.0,3.34,2.98,3.34,34600,11092700
15201,2022-07-12,SHOW3,TIME FOR FUN,2.5,2.58,2.42,2.48,306000,76435200
15204,2022-07-12,SHUL4,SCHULZ,4.19,4.21,4.1,4.11,229500,95312900
15206,2022-07-12,SIMH3,SIMPAR,8.89,8.93,8.57,8.79,3685700,-2147483648
15208,2022-07-12,SIMN34,SIMON PROP,133.98,133.98,132.85,132.85,120,1680380
15209,2022-07-12,SLCE3,SLC AGRICOLA,43.34,43.53,40.86,40.9,2701400,-2147483648
15220,2022-07-12,SMFT3,SMART FIT,10.23,10.89,10.06,10.6,1823000,1913404000
15223,2022-07-05,SEER3,SER EDUCA,5.8,5.83,5.52,5.83,725000,412790000
15225,2022-07-05,SEQL3,SEQUOIA LOG,4.94,5.26,4.64,5.2,4701600,-2147483648
15228,2022-07-05,SGPS3,SPRINGS,2.99,3.42,2.95,3.42,100100,31705600
15231,2022-07-05,SHOW3,TIME FOR FUN,2.84,2.85,2.74,2.79,221500,61845100
15234,2022-07-05,SHUL4,SCHULZ,4.37,4.37,4.2,4.21,173300,73413700
15236,2022-07-05,SIMH3,SIMPAR,9.08,9.13,8.77,9.05,4155400,-2147483648
15238,2022-07-05,SIMN34,SIMON PROP,126.37,130.07,126.23,130.07,50,681850
15239,2022-07-05,SLCE3,SLC AGRICOLA,44.21,44.57,42.81,43.11,1620400,-2147483648
15248,2022-07-05,SMFT3,SMART FIT,10.0,10.01,9.63,9.97,1275200,1257203800
15250,2022-07-05,SMTO3,SAO MARTINHO,36.42,36.7,35.9,35.9,1839000,-2147483648
15256,2022-07-19,SMFT3,SMART FIT,10.48,10.81,10.43,10.71,734000,781390400
15258,2022-07-19,SMTO3,SAO MARTINHO,34.2,34.5,33.98,34.32,870300,-2147483648
15261,2022-07-19,SNEC34,SONY GROUP,450.0,459.0,450.0,458.81,20,1181210
15264,2022-07-19,SNSY5,SANSUY,3.04,3.04,3.04,3.04,5300,1611200
15266,2022-07-19,SOJA3,BOA SAFRA,10.23,10.44,10.21,10.3,151100,155730200
15268,2022-07-19,SOMA3,GRUPO SOMA,9.53,9.7,9.29,9.36,2426500,-2147483648
15272,2022-07-19,SPGI34,SP GLOBAL,479.92,481.1,479.92,480.81,10,817220
15276,2022-07-19,SQIA3,SINQIA,15.61,16.08,15.39,15.95,431500,681724700
15279,2022-07-19,SSFO34,SALESFOR INC,41.85,42.81,41.09,42.8,12090,51562650
15280,2022-07-19,STBP3,SANTOS BRP,6.06,6.13,5.98,6.13,2145300,1302587900
15282,2022-07-19,STOC31,STONE CO,46.8,50.79,46.8,50.79,5440,26664270
15283,2022-07-25,BOEI34,BOEING,858.69,858.69,838.57,838.57,620,52633450
15284,2022-07-25,BONY34,BNY MELLON,236.0,236.0,229.31,229.31,150,3605440
15285,2022-07-25,BOTZ39,GX ROBOTC AI,29.37,29.4,29.1,29.1,0,20510
15291,2022-07-25,BOXP34,BOSTON PROP,48.45,48.72,47.75,47.75,80,421340
15292,2022-07-25,BPAC3,BTGP BANCO,11.9,12.05,11.9,11.92,1600,1918700
15294,2022-07-25,BPAC5,BTGP BANCO,5.15,5.42,5.14,5.17,9600,5051400
15296,2022-07-25,BPAC11,BTGP BANCO,22.48,22.8,22.33,22.61,3714700,-2147483648
15298,2022-07-25,BPAN4,BANCO PAN,7.12,7.13,6.77,6.8,2580000,1775029700
15304,2022-07-25,BPVE39,GX INFRA DEV,44.16,44.16,43.84,43.84,0,8800
15305,2022-07-25,BQCL39,FT NSQ GREEN,36.36,37.28,36.36,36.82,5500,20188650
15306,2022-07-25,BQUA39,MSCIUSQUAL F,42.0,42.0,42.0,42.0,1530,6447000
15307,2022-07-25,BQYL39,GX NASDAQ100,32.88,32.88,32.58,32.58,17080,55669470
15308,2022-07-25,BRAP3,BRADESPAR,20.64,20.8,20.5,20.69,38300,79135900
15310,2022-07-25,BRAP4,BRADESPAR,22.8,22.92,22.5,22.63,1658200,-2147483648
15313,2022-07-25,BRBI11,BR PARTNERS,13.32,13.57,13.02,13.16,59800,79544300
15315,2022-07-05,SNEC34,SONY GROUP,431.21,434.83,429.0,433.97,160,7026890
15317,2022-07-05,SNSY3,SANSUY,6.05,7.0,6.05,7.0,900,620500
15319,2022-07-05,SNSY5,SANSUY,2.91,2.94,2.88,2.88,2700,781000
15320,2022-07-05,SOJA3,BOA SAFRA,11.09,11.09,10.86,10.87,210900,231192200
15322,2022-07-05,SOMA3,GRUPO SOMA,8.9,9.27,8.78,9.23,3904400,-2147483648
15326,2022-07-05,SPGI34,SP GLOBAL,455.34,463.22,455.34,463.22,710,32384420
15330,2022-07-05,SQIA3,SINQIA,15.8,16.24,15.51,16.24,483600,767065700
15333,2022-07-05,SSFO34,SALESFOR INC,39.93,42.22,39.91,41.97,73510,305839230
15334,2022-07-05,STBP3,SANTOS BRP,6.5,6.51,6.11,6.4,4531700,-2147483648
15336,2022-07-05,STOC31,STONE CO,40.5,45.79,39.12,45.79,6880,29272880
15337,2022-07-05,SULA3,SUL AMERICA,7.17,7.42,7.08,7.42,3000,2167900
15339,2022-07-05,SULA4,SUL AMERICA,7.07,7.35,7.0,7.35,9800,7004700
15341,2022-07-05,SULA11,SUL AMERICA,21.55,22.07,21.22,22.0,1445900,-2147483648
15343,2022-07-05,SUZB3,SUZANO S.A.,50.17,50.35,48.83,48.9,5289700,-2147483648
15346,2022-07-12,SMTO3,SAO MARTINHO,34.55,34.56,33.61,33.67,815600,-2147483648
15349,2022-07-12,SNEC34,SONY GROUP,446.67,449.68,445.97,447.0,50,2409800
15351,2022-07-12,SNSY5,SANSUY,2.91,2.97,2.91,2.97,200,58800
15353,2022-07-12,SOJA3,BOA SAFRA,10.67,10.67,10.32,10.46,225700,234908800
15355,2022-07-12,SOMA3,GRUPO SOMA,9.51,9.81,9.34,9.56,4554200,-2147483648
15357,2022-07-12,SPGI34,SP GLOBAL,474.6,474.6,469.53,469.53,20,1225840
15361,2022-07-12,SQIA3,SINQIA,16.0,16.16,15.7,15.89,565800,900622400
15363,2022-07-12,SSFO34,SALESFOR INC,42.68,42.97,40.51,41.02,32010,132672100
15364,2022-07-12,STBP3,SANTOS BRP,6.21,6.3,6.06,6.25,2339400,1450037400
15366,2022-07-12,STOC31,STONE CO,42.4,46.63,42.4,43.01,7400,33326150
15367,2022-07-12,SULA3,SUL AMERICA,7.25,7.58,7.1,7.45,4600,3412500
15369,2022-07-12,SULA4,SUL AMERICA,7.14,7.25,7.08,7.08,16200,11612800
15371,2022-07-12,SULA11,SUL AMERICA,21.39,22.03,21.23,21.65,3513500,-2147483648
15373,2022-07-12,SUZB3,SUZANO S.A.,47.57,48.05,47.05,47.6,4802600,-2147483648
15375,2022-07-12,SYNE3,SYN PROP TEC,4.07,4.25,4.05,4.24,527200,221031600
15376,2022-07-19,STZB34,CONSTELLATIO,328.9,328.9,327.03,327.03,0,130990
15377,2022-07-19,SULA3,SUL AMERICA,6.8,6.8,6.4,6.74,6600,4383200
15379,2022-07-19,SULA4,SUL AMERICA,6.4,6.74,6.4,6.69,11800,7742800
15381,2022-07-19,SULA11,SUL AMERICA,19.55,20.18,19.37,19.98,2778000,-2147483648
15383,2022-07-19,SUZB3,SUZANO S.A.,43.76,46.15,43.51,45.95,5364800,-2147483648
15386,2022-07-19,SYNE3,SYN PROP TEC,4.12,4.13,4.03,4.11,308600,126280400
15388,2022-07-19,T1AL34,TAL EDUCATIO,2.39,2.55,2.34,2.55,49690,12280140
15389,2022-07-19,T1AM34,ATLASSIAN CO,50.67,52.06,50.67,51.96,86610,448924060
15390,2022-07-19,T1EV34,TEVA PHARMAC,19.78,20.0,19.78,20.0,330,663500
15391,2022-07-19,T1LK34,PT TELEKOMUN,74.27,74.27,73.9,73.9,0,37060
15392,2022-07-19,T1MU34,T-MOBILE US,364.2,372.08,364.2,372.08,110,4049830
15393,2022-07-19,T1OW34,AMERICAN TOW,343.97,346.74,342.8,346.17,580,19945380
15394,2022-07-19,T1RI34,TRIPADVISOR,98.0,102.75,98.0,102.75,0,89490
15395,2022-07-19,T1TW34,TAKE-TWO INT,166.79,172.97,166.79,172.11,0,120170
15396,2022-07-19,T1WL34,TWILIO INC,18.86,19.06,18.86,19.04,230,449530
15397,2022-07-19,T1XT34,TEXTRON INC,339.71,339.71,339.71,339.71,0,33970
15398,2022-07-19,T2DH34,TELADOCHEALT,7.09,7.42,7.09,7.37,60,48350
15399,2022-07-19,T2ER34,TERADYNE INC,29.6,29.7,29.6,29.63,70,228150
15400,2022-07-19,T2TD34,TRADE DESK,2.36,2.47,2.35,2.47,4860,1200100
15401,2022-07-19,TAEE3,TAESA,13.12,13.16,13.04,13.11,40700,53294300
15403,2022-07-19,TAEE4,TAESA,13.25,13.25,13.09,13.25,102700,134958200
15405,2022-07-19,TAEE11,TAESA,39.5,39.53,39.16,39.27,1525800,-2147483648
15407,2022-07-05,SYNE3,SYN PROP TEC,4.09,4.13,4.05,4.13,394500,161336000
15409,2022-07-05,T1AL34,TAL EDUCATIO,2.57,2.74,2.47,2.74,86930,23193330
15410,2022-07-05,T1AM34,ATLASSIAN CO,55.91,55.91,55.91,55.91,46860,261999850
15411,2022-07-05,T1EL34,TE CONNECTIV,297.82,299.0,297.82,299.0,110,3312290
15412,2022-07-05,T1FX34,TELEFLEX INC,135.71,135.71,135.71,135.71,0,13570
15413,2022-07-05,T1MU34,T-MOBILE US,370.24,370.24,370.24,370.24,10,592380
15414,2022-07-05,T1OW34,AMERICAN TOW,339.5,344.09,338.15,343.79,60,2181370
15415,2022-07-05,T1RO34,T ROWE PRICE,311.5,311.5,311.5,311.5,0,93450
15416,2022-07-05,T1SC34,TRACTOR SUPP,527.2,527.2,527.2,527.2,500,26729040
15417,2022-07-05,T1SO34,THE SOUTHERN,380.0,380.0,379.1,379.1,140,5537140
15418,2022-07-05,T1SS34,TENARIS SA,63.35,63.56,63.15,63.56,130,853730
15419,2022-07-05,T1TW34,TAKE-TWO INT,166.71,172.14,166.71,171.18,270,4697840
15420,2022-07-05,T1WL34,TWILIO INC,19.55,19.55,19.55,19.55,0,3910
15421,2022-07-05,T1XT34,TEXTRON INC,319.42,319.42,319.42,319.42,0,95820
15422,2022-07-05,T2DH34,TELADOCHEALT,6.21,6.79,6.21,6.79,4170,2833930
15423,2022-07-05,T2ER34,TERADYNE INC,25.95,25.95,25.88,25.88,170,450310
15424,2022-07-05,T2ND34,TAND DIABETE,22.43,22.43,22.43,22.43,0,2240
15425,2022-07-05,T2RM34,TRIMBLE INC,31.3,31.3,31.3,31.3,0,3130
15426,2022-07-05,T2TD34,TRADE DESK,2.1,2.4,2.1,2.4,120,29310
15427,2022-07-05,TAEE3,TAESA,12.97,12.97,12.77,12.77,57200,73665700
15429,2022-07-05,TAEE4,TAESA,12.9,12.94,12.77,12.81,156900,201994100
15431,2022-07-05,TAEE11,TAESA,38.55,38.8,38.27,38.47,2048300,-2147483648
15433,2022-07-05,TASA3,TAURUS ARMAS,16.69,16.7,16.07,16.21,32600,53030600
15435,2022-07-05,TASA4,TAURUS ARMAS,16.55,16.55,16.02,16.26,743200,1202671400
15439,2022-07-12,T1AL34,TAL EDUCATIO,2.27,2.3,2.13,2.28,44770,9910860
15440,2022-07-12,T1AM34,ATLASSIAN CO,51.77,51.77,51.77,51.77,0,31060
15441,2022-07-12,T1CH34,BIO-TECHNE C,63.9,63.9,63.9,63.9,0,12780
15442,2022-07-12,T1EL34,TE CONNECTIV,306.56,306.56,306.56,306.56,340,10453690
15443,2022-07-12,T1MU34,T-MOBILE US,365.41,365.41,365.41,365.41,10,694270
15444,2022-07-12,T1OW34,AMERICAN TOW,349.08,349.08,345.83,345.83,100,3782340
15445,2022-07-12,T1SO34,THE SOUTHERN,392.29,392.29,392.29,392.29,50,2236050
15446,2022-07-12,T1TW34,TAKE-TWO INT,164.0,166.5,164.0,165.03,100,1688460
15447,2022-07-12,T1WL34,TWILIO INC,18.14,18.14,18.14,18.14,0,3620
15448,2022-07-12,T2DH34,TELADOCHEALT,7.01,7.18,7.01,7.18,110,78710
15449,2022-07-12,T2ER34,TERADYNE INC,27.08,27.21,27.08,27.21,60,187600
15450,2022-07-12,T2RM34,TRIMBLE INC,31.8,31.8,31.26,31.26,0,12610
15451,2022-07-12,T2TD34,TRADE DESK,2.41,2.45,2.41,2.43,480,117690
15452,2022-07-12,T2YL34,TYLER TECH,29.3,29.3,29.3,29.3,0,5860
15453,2022-07-12,TAEE3,TAESA,13.02,13.18,13.0,13.02,38000,49691800
